state,all_adults,black,white,asian,long,lat,group,order,subregion
california,0.119,0.094,0.087,0.079,-122.88798522949219,38.23920440673828,4,1085,NA
california,0.119,0.094,0.087,0.079,-122.92809295654297,38.27357864379883,4,1086,NA
california,0.119,0.094,0.087,0.079,-122.9452896118164,38.30223083496094,4,1087,NA
california,0.119,0.094,0.087,0.079,-122.96820068359375,38.31368637084961,4,1088,NA
california,0.119,0.094,0.087,0.079,-122.99684143066406,38.33087921142578,4,1089,NA
california,0.119,0.094,0.087,0.079,-123.0312271118164,38.33087921142578,4,1090,NA
california,0.119,0.094,0.087,0.079,-123.05415344238281,38.382442474365234,4,1091,NA
california,0.119,0.094,0.087,0.079,-123.08851623535156,38.44546890258789,4,1092,NA
california,0.119,0.094,0.087,0.079,-123.14009094238281,38.497032165527344,4,1093,NA
california,0.119,0.094,0.087,0.079,-123.2088394165039,38.51995086669922,4,1094,NA
california,0.119,0.094,0.087,0.079,-123.27186584472656,38.542869567871094,4,1095,NA
california,0.119,0.094,0.087,0.079,-123.32344055175781,38.59443664550781,4,1096,NA
california,0.119,0.094,0.087,0.079,-123.35781860351562,38.65746307373047,4,1097,NA
california,0.119,0.094,0.087,0.079,-123.40937042236328,38.714759826660156,4,1098,NA
california,0.119,0.094,0.087,0.079,-123.45521545410156,38.7319450378418,4,1099,NA
california,0.119,0.094,0.087,0.079,-123.47814178466797,38.75486373901367,4,1100,NA
california,0.119,0.094,0.087,0.079,-123.49532318115234,38.77778244018555,4,1101,NA
california,0.119,0.094,0.087,0.079,-123.53543090820312,38.80643081665039,4,1102,NA
california,0.119,0.094,0.087,0.079,-123.5698013305664,38.829349517822266,4,1103,NA
california,0.119,0.094,0.087,0.079,-123.58699798583984,38.86372756958008,4,1104,NA
california,0.119,0.094,0.087,0.079,-123.64429473876953,38.88664245605469,4,1105,NA
california,0.119,0.094,0.087,0.079,-123.69012451171875,38.93247985839844,4,1106,NA
california,0.119,0.094,0.087,0.079,-123.71878051757812,38.96113204956055,4,1107,NA
california,0.119,0.094,0.087,0.079,-123.70732116699219,38.995506286621094,4,1108,NA
california,0.119,0.094,0.087,0.079,-123.68439483642578,39.041343688964844,4,1109,NA
california,0.119,0.094,0.087,0.079,-123.67293548583984,39.075721740722656,4,1110,NA
california,0.119,0.094,0.087,0.079,-123.73023223876953,39.16166305541992,4,1111,NA
california,0.119,0.094,0.087,0.079,-123.78753662109375,39.2762565612793,4,1112,NA
california,0.119,0.094,0.087,0.079,-123.80471801757812,39.34501266479492,4,1113,NA
california,0.119,0.094,0.087,0.079,-123.81045532226562,39.43668746948242,4,1114,NA
california,0.119,0.094,0.087,0.079,-123.78753662109375,39.49971008300781,4,1115,NA
california,0.119,0.094,0.087,0.079,-123.7588882446289,39.56273651123047,4,1116,NA
california,0.119,0.094,0.087,0.079,-123.76461029052734,39.620033264160156,4,1117,NA
california,0.119,0.094,0.087,0.079,-123.7588882446289,39.665870666503906,4,1118,NA
california,0.119,0.094,0.087,0.079,-123.77606964111328,39.70024490356445,4,1119,NA
california,0.119,0.094,0.087,0.079,-123.80471801757812,39.75181198120117,4,1120,NA
california,0.119,0.094,0.087,0.079,-123.80471801757812,39.80910873413086,4,1121,NA
california,0.119,0.094,0.087,0.079,-123.85628509521484,39.86067199707031,4,1122,NA
california,0.119,0.094,0.087,0.079,-123.90211486816406,39.872135162353516,4,1123,NA
california,0.119,0.094,0.087,0.079,-123.91358184814453,39.91796875,4,1124,NA
california,0.119,0.094,0.087,0.079,-123.94795989990234,39.95234680175781,4,1125,NA
california,0.119,0.094,0.087,0.079,-123.97660827636719,39.97526550292969,4,1126,NA
california,0.119,0.094,0.087,0.079,-123.99952697753906,40.0096435546875,4,1127,NA
california,0.119,0.094,0.087,0.079,-124.0281753540039,40.032562255859375,4,1128,NA
california,0.119,0.094,0.087,0.079,-124.04535675048828,40.04975128173828,4,1129,NA
california,0.119,0.094,0.087,0.079,-124.07400512695312,40.0898551940918,4,1130,NA
california,0.119,0.094,0.087,0.079,-124.07974243164062,40.12423324584961,4,1131,NA
california,0.119,0.094,0.087,0.079,-124.12557220458984,40.147151947021484,4,1132,NA
california,0.119,0.094,0.087,0.079,-124.15422058105469,40.16434097290039,4,1133,NA
california,0.119,0.094,0.087,0.079,-124.20006561279297,40.1987190246582,4,1134,NA
california,0.119,0.094,0.087,0.079,-124.25163269042969,40.238826751708984,4,1135,NA
california,0.119,0.094,0.087,0.079,-124.3031997680664,40.26174545288086,4,1136,NA
california,0.119,0.094,0.087,0.079,-124.34902954101562,40.29612350463867,4,1137,NA
california,0.119,0.094,0.087,0.079,-124.35475158691406,40.31904220581055,4,1138,NA
california,0.119,0.094,0.087,0.079,-124.33184814453125,40.37060546875,4,1139,NA
california,0.119,0.094,0.087,0.079,-124.34330749511719,40.41644287109375,4,1140,NA
california,0.119,0.094,0.087,0.079,-124.38341522216797,40.4508171081543,4,1141,NA
california,0.119,0.094,0.087,0.079,-124.37767791748047,40.51957321166992,4,1142,NA
california,0.119,0.094,0.087,0.079,-124.33184814453125,40.62270736694336,4,1143,NA
california,0.119,0.094,0.087,0.079,-124.28600311279297,40.70292282104492,4,1144,NA
california,0.119,0.094,0.087,0.079,-124.2115249633789,40.81178283691406,4,1145,NA
california,0.119,0.094,0.087,0.079,-124.15422058105469,40.90918731689453,4,1146,NA
california,0.119,0.094,0.087,0.079,-124.1141128540039,40.983673095703125,4,1147,NA
california,0.119,0.094,0.087,0.079,-124.09120178222656,41.04096603393555,4,1148,NA
california,0.119,0.094,0.087,0.079,-124.12557220458984,41.098262786865234,4,1149,NA
california,0.119,0.094,0.087,0.079,-124.15422058105469,41.155555725097656,4,1150,NA
california,0.119,0.094,0.087,0.079,-124.14276123046875,41.184207916259766,4,1151,NA
california,0.119,0.094,0.087,0.079,-124.13130950927734,41.212852478027344,4,1152,NA
california,0.119,0.094,0.087,0.079,-124.09120178222656,41.189937591552734,4,1153,NA
california,0.119,0.094,0.087,0.079,-124.07974243164062,41.212852478027344,4,1154,NA
california,0.119,0.094,0.087,0.079,-124.09120178222656,41.28160858154297,4,1155,NA
california,0.119,0.094,0.087,0.079,-124.05682373046875,41.344635009765625,4,1156,NA
california,0.119,0.094,0.087,0.079,-124.04535675048828,41.40766143798828,4,1157,NA
california,0.119,0.094,0.087,0.079,-124.03963470458984,41.45349884033203,4,1158,NA
california,0.119,0.094,0.087,0.079,-124.03963470458984,41.4649543762207,4,1159,NA
california,0.119,0.094,0.087,0.079,-124.05682373046875,41.51079177856445,4,1160,NA
california,0.119,0.094,0.087,0.079,-124.06828308105469,41.52798080444336,4,1161,NA
california,0.119,0.094,0.087,0.079,-124.07400512695312,41.550899505615234,4,1162,NA
california,0.119,0.094,0.087,0.079,-124.03963470458984,41.550899505615234,4,1163,NA
california,0.119,0.094,0.087,0.079,-124.05682373046875,41.58527374267578,4,1164,NA
california,0.119,0.094,0.087,0.079,-124.09693145751953,41.62538146972656,4,1165,NA
california,0.119,0.094,0.087,0.079,-124.10839080810547,41.682682037353516,4,1166,NA
california,0.119,0.094,0.087,0.079,-124.13130950927734,41.72278594970703,4,1167,NA
california,0.119,0.094,0.087,0.079,-124.15422058105469,41.76289367675781,4,1168,NA
california,0.119,0.094,0.087,0.079,-124.18860626220703,41.78008270263672,4,1169,NA
california,0.119,0.094,0.087,0.079,-124.22298431396484,41.80873107910156,4,1170,NA
california,0.119,0.094,0.087,0.079,-124.23443603515625,41.848838806152344,4,1171,NA
california,0.119,0.094,0.087,0.079,-124.22298431396484,41.89467239379883,4,1172,NA
california,0.119,0.094,0.087,0.079,-124.20006561279297,41.94050979614258,4,1173,NA
california,0.119,0.094,0.087,0.079,-124.18860626220703,41.97488784790039,4,1174,NA
california,0.119,0.094,0.087,0.079,-124.18286895751953,42.003536224365234,4,1175,NA
california,0.119,0.094,0.087,0.079,-123.8448257446289,42.0092658996582,4,1176,NA
california,0.119,0.094,0.087,0.079,-123.54689025878906,42.0092658996582,4,1177,NA
california,0.119,0.094,0.087,0.079,-123.23748779296875,42.0092658996582,4,1178,NA
california,0.119,0.094,0.087,0.079,-122.3035659790039,42.0092658996582,4,1179,NA
california,0.119,0.094,0.087,0.079,-121.47278594970703,42.0092658996582,4,1180,NA
california,0.119,0.094,0.087,0.079,-120.88836669921875,42.02072525024414,4,1181,NA
california,0.119,0.094,0.087,0.079,-120.00601196289062,42.0092658996582,4,1182,NA
colorado,0.121,0.092,0.109,0,-102.05524444580078,40.0096435546875,5,1184,NA
colorado,0.121,0.092,0.109,0,-102.06096649169922,40.00391387939453,5,1185,NA
colorado,0.121,0.092,0.109,0,-102.05524444580078,39.579925537109375,5,1186,NA
colorado,0.121,0.092,0.109,0,-102.05524444580078,39.56846237182617,5,1187,NA
colorado,0.121,0.092,0.109,0,-102.05524444580078,39.133018493652344,5,1188,NA
colorado,0.121,0.092,0.109,0,-102.05524444580078,39.05280303955078,5,1189,NA
colorado,0.121,0.092,0.109,0,-102.04951477050781,38.69184112548828,5,1190,NA
colorado,0.121,0.092,0.109,0,-102.04951477050781,38.61162567138672,5,1191,NA
colorado,0.121,0.092,0.109,0,-102.04951477050781,38.25639343261719,5,1192,NA
colorado,0.121,0.092,0.109,0,-102.04378509521484,37.73500061035156,5,1193,NA
colorado,0.121,0.092,0.109,0,-102.04378509521484,37.6490592956543,5,1194,NA
colorado,0.121,0.092,0.109,0,-102.04951477050781,37.385494232177734,5,1195,NA
colorado,0.121,0.092,0.109,0,-102.04951477050781,37.00161361694336,5,1196,NA
colorado,0.121,0.092,0.109,0,-102.1240005493164,36.98442459106445,5,1197,NA
colorado,0.121,0.092,0.109,0,-102.27869415283203,36.98442459106445,5,1198,NA
colorado,0.121,0.092,0.109,0,-102.4849624633789,36.98442459106445,5,1199,NA
colorado,0.121,0.092,0.109,0,-102.74851989746094,36.98442459106445,5,1200,NA
colorado,0.121,0.092,0.109,0,-102.88603210449219,36.98442459106445,5,1201,NA
colorado,0.121,0.092,0.109,0,-103.00634765625,37.00161361694336,5,1202,NA
colorado,0.121,0.092,0.109,0,-103.0865707397461,36.99588394165039,5,1203,NA
colorado,0.121,0.092,0.109,0,-103.16678619384766,36.98442459106445,5,1204,NA
colorado,0.121,0.092,0.109,0,-103.3902359008789,36.98442459106445,5,1205,NA
colorado,0.121,0.092,0.109,0,-103.63660430908203,36.98442459106445,5,1206,NA
colorado,0.121,0.092,0.109,0,-103.87724304199219,36.98442459106445,5,1207,NA
colorado,0.121,0.092,0.109,0,-104.01475524902344,36.98442459106445,5,1208,NA
colorado,0.121,0.092,0.109,0,-104.11216735839844,36.98442459106445,5,1209,NA
colorado,0.121,0.092,0.109,0,-104.39864349365234,36.98442459106445,5,1210,NA
colorado,0.121,0.092,0.109,0,-104.79971313476562,36.98442459106445,5,1211,NA
colorado,0.121,0.092,0.109,0,-105.10337829589844,36.98442459106445,5,1212,NA
colorado,0.121,0.092,0.109,0,-105.24088287353516,36.98442459106445,5,1213,NA
colorado,0.121,0.092,0.109,0,-105.38986206054688,36.98442459106445,5,1214,NA
colorado,0.121,0.092,0.109,0,-105.60184478759766,36.98442459106445,5,1215,NA
colorado,0.121,0.092,0.109,0,-105.72216796875,36.98442459106445,5,1216,NA
colorado,0.121,0.092,0.109,0,-106.00865173339844,36.98442459106445,5,1217,NA
colorado,0.121,0.092,0.109,0,-106.47274780273438,36.98442459106445,5,1218,NA
colorado,0.121,0.092,0.109,0,-106.59879302978516,36.98442459106445,5,1219,NA
colorado,0.121,0.092,0.109,0,-106.90819549560547,36.98442459106445,5,1220,NA
colorado,0.121,0.092,0.109,0,-107.27488708496094,36.99588394165039,5,1221,NA
colorado,0.121,0.092,0.109,0,-107.44104766845703,36.98442459106445,5,1222,NA
colorado,0.121,0.092,0.109,0,-107.4582290649414,36.99588394165039,5,1223,NA
colorado,0.121,0.092,0.109,0,-107.5499038696289,36.99588394165039,5,1224,NA
colorado,0.121,0.092,0.109,0,-107.9166030883789,36.99588394165039,5,1225,NA
colorado,0.121,0.092,0.109,0,-108.27183532714844,36.99588394165039,5,1226,NA
colorado,0.121,0.092,0.109,0,-108.39215850830078,36.99588394165039,5,1227,NA
colorado,0.121,0.092,0.109,0,-108.48955535888672,37.00161361694336,5,1228,NA
colorado,0.121,0.092,0.109,0,-108.69009399414062,36.99588394165039,5,1229,NA
colorado,0.121,0.092,0.109,0,-108.91928100585938,36.99588394165039,5,1230,NA
colorado,0.121,0.092,0.109,0,-109.03959655761719,36.99588394165039,5,1231,NA
colorado,0.121,0.092,0.109,0,-109.05106353759766,37.631866455078125,5,1232,NA
colorado,0.121,0.092,0.109,0,-109.04532623291016,37.86677932739258,5,1233,NA
colorado,0.121,0.092,0.109,0,-109.05106353759766,38.15325927734375,5,1234,NA
colorado,0.121,0.092,0.109,0,-109.0567855834961,38.50849533081055,5,1235,NA
colorado,0.121,0.092,0.109,0,-109.0567855834961,39.36219787597656,5,1236,NA
colorado,0.121,0.092,0.109,0,-109.06251525878906,39.49971008300781,5,1237,NA
colorado,0.121,0.092,0.109,0,-109.0567855834961,39.6544075012207,5,1238,NA
colorado,0.121,0.092,0.109,0,-109.0567855834961,40.22163772583008,5,1239,NA
colorado,0.121,0.092,0.109,0,-109.0567855834961,40.65708541870117,5,1240,NA
colorado,0.121,0.092,0.109,0,-109.05106353759766,40.9951286315918,5,1241,NA
colorado,0.121,0.092,0.109,0,-109.0567855834961,40.98939895629883,5,1242,NA
colorado,0.121,0.092,0.109,0,-107.92233276367188,41.01804733276367,5,1243,NA
colorado,0.121,0.092,0.109,0,-107.30926513671875,41.01804733276367,5,1244,NA
colorado,0.121,0.092,0.109,0,-106.85662841796875,41.0123176574707,5,1245,NA
colorado,0.121,0.092,0.109,0,-106.32950592041016,41.006587982177734,5,1246,NA
colorado,0.121,0.092,0.109,0,-106.20346069335938,41.006587982177734,5,1247,NA
colorado,0.121,0.092,0.109,0,-106.20919036865234,41.0123176574707,5,1248,NA
colorado,0.121,0.092,0.109,0,-105.2867202758789,41.006587982177734,5,1249,NA
colorado,0.121,0.092,0.109,0,-104.94294738769531,41.0123176574707,5,1250,NA
colorado,0.121,0.092,0.109,0,-104.06059265136719,41.006587982177734,5,1251,NA
colorado,0.121,0.092,0.109,0,-103.5735855102539,41.006587982177734,5,1252,NA
colorado,0.121,0.092,0.109,0,-103.373046875,41.006587982177734,5,1253,NA
colorado,0.121,0.092,0.109,0,-102.65684509277344,41.006587982177734,5,1254,NA
colorado,0.121,0.092,0.109,0,-102.61674499511719,41.006587982177734,5,1255,NA
colorado,0.121,0.092,0.109,0,-102.06096649169922,41.00086212158203,5,1256,NA
colorado,0.121,0.092,0.109,0,-102.06096649169922,40.74876022338867,5,1257,NA
colorado,0.121,0.092,0.109,0,-102.06669616699219,40.70292282104492,5,1258,NA
colorado,0.121,0.092,0.109,0,-102.06096649169922,40.691463470458984,5,1259,NA
colorado,0.121,0.092,0.109,0,-102.06669616699219,40.439361572265625,5,1260,NA
colorado,0.121,0.092,0.109,0,-102.06669616699219,40.34769058227539,5,1261,NA
colorado,0.121,0.092,0.109,0,-102.05524444580078,40.0096435546875,5,1262,NA
connecticut,0.099,0.096,0.077,0.075,-73.4990234375,42.049373626708984,6,1264,NA
connecticut,0.099,0.096,0.077,0.075,-73.04065704345703,42.043643951416016,6,1265,NA
connecticut,0.099,0.096,0.077,0.075,-73.01200866699219,42.043643951416016,6,1266,NA
connecticut,0.099,0.096,0.077,0.075,-72.81720733642578,42.03791046142578,6,1267,NA
connecticut,0.099,0.096,0.077,0.075,-72.81720733642578,42.0092658996582,6,1268,NA
connecticut,0.099,0.096,0.077,0.075,-72.7599105834961,42.003536224365234,6,1269,NA
connecticut,0.099,0.096,0.077,0.075,-72.74845123291016,42.03791046142578,6,1270,NA
connecticut,0.099,0.096,0.077,0.075,-72.55364227294922,42.03218460083008,6,1271,NA
connecticut,0.099,0.096,0.077,0.075,-72.50208282470703,42.03791046142578,6,1272,NA
connecticut,0.099,0.096,0.077,0.075,-72.1296615600586,42.03791046142578,6,1273,NA
connecticut,0.099,0.096,0.077,0.075,-72.10100555419922,42.03218460083008,6,1274,NA
connecticut,0.099,0.096,0.077,0.075,-71.8030776977539,42.03791046142578,6,1275,NA
connecticut,0.099,0.096,0.077,0.075,-71.78588104248047,42.0092658996582,6,1276,NA
connecticut,0.099,0.096,0.077,0.075,-71.7801513671875,41.72278594970703,6,1277,NA
connecticut,0.099,0.096,0.077,0.075,-71.7801513671875,41.642574310302734,6,1278,NA
connecticut,0.099,0.096,0.077,0.075,-71.7801513671875,41.60246658325195,6,1279,NA
connecticut,0.099,0.096,0.077,0.075,-71.7801513671875,41.459224700927734,6,1280,NA
connecticut,0.099,0.096,0.077,0.075,-71.78588104248047,41.430580139160156,6,1281,NA
connecticut,0.099,0.096,0.077,0.075,-71.80879974365234,41.430580139160156,6,1282,NA
connecticut,0.099,0.096,0.077,0.075,-71.83744812011719,41.41911697387695,6,1283,NA
connecticut,0.099,0.096,0.077,0.075,-71.84317779541016,41.40192794799805,6,1284,NA
connecticut,0.099,0.096,0.077,0.075,-71.848907470703125,41.390472412109375,6,1285,NA
connecticut,0.099,0.096,0.077,0.075,-71.84317779541016,41.344635009765625,6,1286,NA
connecticut,0.099,0.096,0.077,0.075,-71.9806900024414,41.33317565917969,6,1287,NA
connecticut,0.099,0.096,0.077,0.075,-72.00360870361328,41.31598663330078,6,1288,NA
connecticut,0.099,0.096,0.077,0.075,-72.04944610595703,41.31025695800781,6,1289,NA
connecticut,0.099,0.096,0.077,0.075,-72.08382415771484,41.31598663330078,6,1290,NA
connecticut,0.099,0.096,0.077,0.075,-72.10673522949219,41.31598663330078,6,1291,NA
connecticut,0.099,0.096,0.077,0.075,-72.123931884765625,41.304527282714844,6,1292,NA
connecticut,0.099,0.096,0.077,0.075,-72.14684295654297,41.304527282714844,6,1293,NA
connecticut,0.099,0.096,0.077,0.075,-72.169769287109375,41.31598663330078,6,1294,NA
connecticut,0.099,0.096,0.077,0.075,-72.19841003417969,41.31598663330078,6,1295,NA
connecticut,0.099,0.096,0.077,0.075,-72.20987701416016,41.298797607421875,6,1296,NA
connecticut,0.099,0.096,0.077,0.075,-72.23851776123047,41.298797607421875,6,1297,NA
connecticut,0.099,0.096,0.077,0.075,-72.27862548828125,41.28160858154297,6,1298,NA
connecticut,0.099,0.096,0.077,0.075,-72.301544189453125,41.27587890625,6,1299,NA
connecticut,0.099,0.096,0.077,0.075,-72.324462890625,41.28160858154297,6,1300,NA
connecticut,0.099,0.096,0.077,0.075,-72.35884094238281,41.32744598388672,6,1301,NA
connecticut,0.099,0.096,0.077,0.075,-72.38175201416016,41.31025695800781,6,1302,NA
connecticut,0.099,0.096,0.077,0.075,-72.38175201416016,41.298797607421875,6,1303,NA
connecticut,0.099,0.096,0.077,0.075,-72.37602996826172,41.28160858154297,6,1304,NA
connecticut,0.099,0.096,0.077,0.075,-72.387481689453125,41.27014923095703,6,1305,NA
connecticut,0.099,0.096,0.077,0.075,-72.40467834472656,41.258689880371094,6,1306,NA
connecticut,0.099,0.096,0.077,0.075,-72.45051574707031,41.27587890625,6,1307,NA
connecticut,0.099,0.096,0.077,0.075,-72.479156494140625,41.27014923095703,6,1308,NA
connecticut,0.099,0.096,0.077,0.075,-72.530731201171875,41.258689880371094,6,1309,NA
connecticut,0.099,0.096,0.077,0.075,-72.5822982788086,41.258689880371094,6,1310,NA
connecticut,0.099,0.096,0.077,0.075,-72.62813568115234,41.27014923095703,6,1311,NA
connecticut,0.099,0.096,0.077,0.075,-72.65104675292969,41.27014923095703,6,1312,NA
connecticut,0.099,0.096,0.077,0.075,-72.67969512939453,41.27014923095703,6,1313,NA
connecticut,0.099,0.096,0.077,0.075,-72.7026138305664,41.258689880371094,6,1314,NA
connecticut,0.099,0.096,0.077,0.075,-72.73126220703125,41.258689880371094,6,1315,NA
connecticut,0.099,0.096,0.077,0.075,-72.78282928466797,41.258689880371094,6,1316,NA
connecticut,0.099,0.096,0.077,0.075,-72.82293701171875,41.258689880371094,6,1317,NA
connecticut,0.099,0.096,0.077,0.075,-72.8687744140625,41.25296401977539,6,1318,NA
connecticut,0.099,0.096,0.077,0.075,-72.89742279052734,41.247230529785156,6,1319,NA
connecticut,0.099,0.096,0.077,0.075,-72.91461181640625,41.298797607421875,6,1320,NA
connecticut,0.099,0.096,0.077,0.075,-72.94898986816406,41.298797607421875,6,1321,NA
connecticut,0.099,0.096,0.077,0.075,-72.9719009399414,41.258689880371094,6,1322,NA
connecticut,0.099,0.096,0.077,0.075,-72.98909759521484,41.230045318603516,6,1323,NA
connecticut,0.099,0.096,0.077,0.075,-73.023468017578125,41.201393127441406,6,1324,NA
connecticut,0.099,0.096,0.077,0.075,-73.069305419921875,41.19566345214844,6,1325,NA
connecticut,0.099,0.096,0.077,0.075,-73.09795379638672,41.184207916259766,6,1326,NA
connecticut,0.099,0.096,0.077,0.075,-73.10941314697266,41.17274475097656,6,1327,NA
connecticut,0.099,0.096,0.077,0.075,-73.115142822265625,41.155555725097656,6,1328,NA
connecticut,0.099,0.096,0.077,0.075,-73.12660217285156,41.144100189208984,6,1329,NA
connecticut,0.099,0.096,0.077,0.075,-73.14952087402344,41.144100189208984,6,1330,NA
connecticut,0.099,0.096,0.077,0.075,-73.18389892578125,41.16128921508789,6,1331,NA
connecticut,0.099,0.096,0.077,0.075,-73.2125473022461,41.16128921508789,6,1332,NA
connecticut,0.099,0.096,0.077,0.075,-73.24119567871094,41.144100189208984,6,1333,NA
connecticut,0.099,0.096,0.077,0.075,-73.26411437988281,41.12118148803711,6,1334,NA
connecticut,0.099,0.096,0.077,0.075,-73.28130340576172,41.11545181274414,6,1335,NA
connecticut,0.099,0.096,0.077,0.075,-73.36151885986328,41.12118148803711,6,1336,NA
connecticut,0.099,0.096,0.077,0.075,-73.390167236328125,41.12118148803711,6,1337,NA
connecticut,0.099,0.096,0.077,0.075,-73.40162658691406,41.11545181274414,6,1338,NA
connecticut,0.099,0.096,0.077,0.075,-73.4245376586914,41.0868034362793,6,1339,NA
connecticut,0.099,0.096,0.077,0.075,-73.44746398925781,41.06961441040039,6,1340,NA
connecticut,0.099,0.096,0.077,0.075,-73.481842041015625,41.04669952392578,6,1341,NA
connecticut,0.099,0.096,0.077,0.075,-73.51048278808594,41.04669952392578,6,1342,NA
connecticut,0.099,0.096,0.077,0.075,-73.5162124633789,41.02950668334961,6,1343,NA
connecticut,0.099,0.096,0.077,0.075,-73.56204986572266,41.01804733276367,6,1344,NA
connecticut,0.099,0.096,0.077,0.075,-73.63080596923828,41.0123176574707,6,1345,NA
connecticut,0.099,0.096,0.077,0.075,-73.67091369628906,41.023780822753906,6,1346,NA
connecticut,0.099,0.096,0.077,0.075,-73.72248077392578,41.109718322753906,6,1347,NA
connecticut,0.099,0.096,0.077,0.075,-73.53913116455078,41.19566345214844,6,1348,NA
connecticut,0.099,0.096,0.077,0.075,-73.4990234375,41.21858215332031,6,1349,NA
connecticut,0.099,0.096,0.077,0.075,-73.56204986572266,41.304527282714844,6,1350,NA
connecticut,0.099,0.096,0.077,0.075,-73.55632019042969,41.3675537109375,6,1351,NA
connecticut,0.099,0.096,0.077,0.075,-73.54486083984375,41.53371047973633,6,1352,NA
connecticut,0.099,0.096,0.077,0.075,-73.53340911865234,41.67694854736328,6,1353,NA
connecticut,0.099,0.096,0.077,0.075,-73.4990234375,42.049373626708984,6,1354,NA
delaware,0.106,0.122,0.086,0,-75.80231475830078,39.7288932800293,7,1356,NA
delaware,0.106,0.122,0.086,0,-75.76220703125,39.7288932800293,7,1357,NA
delaware,0.106,0.122,0.086,0,-75.745025634765625,39.75754165649414,7,1358,NA
delaware,0.106,0.122,0.086,0,-75.73355865478516,39.780460357666016,7,1359,NA
delaware,0.106,0.122,0.086,0,-75.70491790771484,39.79764938354492,7,1360,NA
delaware,0.106,0.122,0.086,0,-75.68199157714844,39.81483459472656,7,1361,NA
delaware,0.106,0.122,0.086,0,-75.64188385009766,39.832027435302734,7,1362,NA
delaware,0.106,0.122,0.086,0,-75.61897277832031,39.83775329589844,7,1363,NA
delaware,0.106,0.122,0.086,0,-75.561676025390625,39.84348678588867,7,1364,NA
delaware,0.106,0.122,0.086,0,-75.52729797363281,39.84921646118164,7,1365,NA
delaware,0.106,0.122,0.086,0,-75.4757308959961,39.83775329589844,7,1366,NA
delaware,0.106,0.122,0.086,0,-75.44135284423828,39.826297760009766,7,1367,NA
delaware,0.106,0.122,0.086,0,-75.41270446777344,39.80337905883789,7,1368,NA
delaware,0.106,0.122,0.086,0,-75.424163818359375,39.80910873413086,7,1369,NA
delaware,0.106,0.122,0.086,0,-75.44135284423828,39.786190032958984,7,1370,NA
delaware,0.106,0.122,0.086,0,-75.52729797363281,39.67732620239258,7,1371,NA
delaware,0.106,0.122,0.086,0,-75.52156829833984,39.67732620239258,7,1372,NA
delaware,0.106,0.122,0.086,0,-75.555938720703125,39.67159652709961,7,1373,NA
delaware,0.106,0.122,0.086,0,-75.57886505126953,39.6544075012207,7,1374,NA
delaware,0.106,0.122,0.086,0,-75.59032440185547,39.6372184753418,7,1375,NA
delaware,0.106,0.122,0.086,0,-75.5960464477539,39.60284423828125,7,1376,NA
delaware,0.106,0.122,0.086,0,-75.59032440185547,39.574195861816406,7,1377,NA
delaware,0.106,0.122,0.086,0,-75.5845947265625,39.55127716064453,7,1378,NA
delaware,0.106,0.122,0.086,0,-75.57886505126953,39.528358459472656,7,1379,NA
delaware,0.106,0.122,0.086,0,-75.5845947265625,39.51689910888672,7,1380,NA
delaware,0.106,0.122,0.086,0,-75.59032440185547,39.48252487182617,7,1381,NA
delaware,0.106,0.122,0.086,0,-75.59032440185547,39.4596061706543,7,1382,NA
delaware,0.106,0.122,0.086,0,-75.5845947265625,39.43668746948242,7,1383,NA
delaware,0.106,0.122,0.086,0,-75.555938720703125,39.41376876831055,7,1384,NA
delaware,0.106,0.122,0.086,0,-75.53875732421875,39.38511657714844,7,1385,NA
delaware,0.106,0.122,0.086,0,-75.52156829833984,39.3679313659668,7,1386,NA
delaware,0.106,0.122,0.086,0,-75.492919921875,39.34501266479492,7,1387,NA
delaware,0.106,0.122,0.086,0,-75.45854187011719,39.32209396362305,7,1388,NA
delaware,0.106,0.122,0.086,0,-75.43562316894531,39.2934455871582,7,1389,NA
delaware,0.106,0.122,0.086,0,-75.4184341430664,39.26479721069336,7,1390,NA
delaware,0.106,0.122,0.086,0,-75.4012451171875,39.23041915893555,7,1391,NA
delaware,0.106,0.122,0.086,0,-75.39551544189453,39.196041107177734,7,1392,NA
delaware,0.106,0.122,0.086,0,-75.39551544189453,39.15593338012695,7,1393,NA
delaware,0.106,0.122,0.086,0,-75.4012451171875,39.1043701171875,7,1394,NA
delaware,0.106,0.122,0.086,0,-75.39551544189453,39.06426239013672,7,1395,NA
delaware,0.106,0.122,0.086,0,-75.36686706542969,39.041343688964844,7,1396,NA
delaware,0.106,0.122,0.086,0,-75.332489013671875,39.00123596191406,7,1397,NA
delaware,0.106,0.122,0.086,0,-75.32102966308594,38.97258758544922,7,1398,NA
delaware,0.106,0.122,0.086,0,-75.31529998779297,38.94394302368164,7,1399,NA
delaware,0.106,0.122,0.086,0,-75.31529998779297,38.90956115722656,7,1400,NA
delaware,0.106,0.122,0.086,0,-75.2981185913086,38.89237594604492,7,1401,NA
delaware,0.106,0.122,0.086,0,-75.286651611328125,38.880916595458984,7,1402,NA
delaware,0.106,0.122,0.086,0,-75.240814208984375,38.85226821899414,7,1403,NA
delaware,0.106,0.122,0.086,0,-75.2064437866211,38.81789016723633,7,1404,NA
delaware,0.106,0.122,0.086,0,-75.18351745605469,38.79497146606445,7,1405,NA
